QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,POLICYIB,POLI_YIB,PLCYSTAB,PLCY_TAB,POLICYYB,POLI_YYB,INSPRPY1,INSP_PY1,INSPRPY2,INSP_PY2,INSPRPY3,INSP_PY3,INSPRPY4,INSP_PY4,INSPRPY5,INSP_PY5,INSPRPY6,INSP_PY6,PAYDEDPR,PAYD_DPR,QINSRDDZ,QINS_DDZ,QPROPDDZ,QPRO_DDZ,QRTINDDZ,QRTI_DDZ,INSPTYPE,INSP_YPE,INSCMB1,INSCMB1_,INSCMB2,INSCMB2_,INSCMB3,INSCMB3_,INSCMB4,INSCMB4_,INSCMB5,INSCMB5_,INSCMB6,INSCMB6_,INSCMB7,INSCMB7_,INSCMB8,INSCMB8_,INSCMB9,INSCMB9_,PREMOUT,PREMOUT_,PREMYOU,PREMYOU_,INSRPMPD,INSRPMXB,INSR_MPD,INSR_MXB,QLIFX,QLIFX_,QOTHX,QOTHX_,QADINS3X,QADI_S3X,QADHOM3X,QADH_M3X,QADRNT3X,QADR_T3X
20191,04041692,11,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,124,D,D,31,D,,A,,A,,A,,A
20191,04041692,12,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1500,D,D,,A,,A,375,D,,A,,A
20191,04041692,13,0,5,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A
20191,04041702,7,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,45,D,D,,A,,A,135,D,,A,,A
20191,04041722,17,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,,D,A,,A,,A,,A,,A,,A
20191,04041722,18,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04041722,19,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04041752,9,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,500,D,D,,A,,A,250,D,,A,,A
20191,04041752,10,0,5,01,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04041802,16,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,147,D,D,,A,,A,441,D,,A,,A
20191,04041802,17,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,87,D,D,,A,,A,,A,261,D,,A
20191,04041852,5,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04041852,6,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,C,04,,D,C,,A,,A,,A,110,F,,A
20191,04041882,14,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,160,D,D,,A,,A,480,D,,A,,A
20191,04041922,6,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,300,D,D,,A,,A,900,D,,A,,A
20191,04041932,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04041932,16,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04041932,17,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04041952,13,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,700,D,D,,A,,A,350,D,,A,,A
20191,04041962,24,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04041962,25,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,0.72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A
20191,04041962,26,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,0.72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A
20191,04041972,9,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,10,D,D,65,D,,A,,A,,A,,A
20191,04041972,10,0,1,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,40,D,D,,A,,A,,A,,A,120,D
20191,04041972,11,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,180,D,D,,A,,A,540,D,,A,,A
20191,04041992,16,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04041992,17,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,152,D,D,,A,,A,456,D,,A,,A
20191,04041992,18,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A
20191,04042012,11,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,220,D,D,,A,,A,660,D,,A,,A
20191,04042022,7,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,280,D,D,,A,,A,840,D,,A,,A
20191,04042042,8,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A
20191,04042042,9,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042042,10,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042092,7,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,115,D,D,,A,,A,345,D,,A,,A
20191,04042122,8,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1100,D,D,,A,,A,275,D,,A,,A
20191,04042132,7,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,68,D,D,442,D,,A,,A,,A,,A
20191,04042132,8,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,225,D,D,,A,,A,675,D,,A,,A
20191,04042142,14,0,1,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,127,D,D,,A,,A,,A,,A,32,D
20191,04042142,15,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,250,D,D,,A,,A,750,D,,A,,A
20191,04042142,16,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04042162,19,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,70,D,D,455,D,,A,,A,,A,,A
20191,04042162,20,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,206,D,D,618,D,,A,,A,,A,,A
20191,04042162,21,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,400,D,D,,A,,A,400,D,,A,,A
20191,04042162,22,0,5,04,D,,A,200,D,,A,,A,,A,,A,,A,,A,1,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042162,23,0,5,05,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042182,9,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,15,D,D,45,D,,A,,A,,A,,A
20191,04042182,10,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,145,D,D,,A,,A,435,D,,A,,A
20191,04042182,11,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1200,D,D,,A,,A,,A,300,D,,A
20191,04042212,4,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,,A,,A,825,F,,A,,A
20191,04042242,8,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,125,D,D,,A,,A,375,D,,A,,A
20191,04042242,9,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042252,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,79,D,D,,A,,A,237,D,,A,,A
20191,04042252,12,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042262,12,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,340,D,D,,A,,A,170,D,,A,,A
20191,04042262,13,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,110,D,D,,A,,A,,A,330,D,,A
20191,04042272,13,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,823,D,D,,A,,A,412,D,,A,,A
20191,04042272,14,0,5,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A
20191,04042382,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,176,D,D,,A,,A,528,D,,A,,A
20191,04042382,12,0,5,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,45,D,D,,A,,A,,A,,A,135,D
20191,04042412,15,0,1,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,35,D,D,105,D,,A,,A,,A,,A
20191,04042412,16,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,169,D,D,,A,,A,507,D,,A,,A
20191,04042422,5,0,5,01,D,,A,900,D,01,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,200,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,195,D,D,,A,,A,,A,,A,,A
20191,04042422,5,1,5,,B,,A,200,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,292,E,,A,,A
20191,04042422,5,11,5,,B,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,293,E,,A
20191,04042432,5,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04042442,11,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04042442,12,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,850,D,D,,A,,A,425,D,,A,,A
20191,04042442,13,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,63,D,D,,A,,A,32,D,,A,,A
20191,04042442,14,0,5,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04042452,13,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,228,D,D,684,D,,A,,A,,A,,A
20191,04042452,14,0,1,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,25,D,D,163,D,,A,,A,,A,,A
20191,04042452,15,0,1,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,199,D,D,,A,,A,597,D,,A,,A
20191,04042472,17,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,197,D,D,,A,,A,197,D,,A,,A
20191,04042472,18,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04042482,8,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,40,D,D,120,D,,A,,A,,A,,A
20191,04042482,9,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,214,D,D,,A,,A,642,D,,A,,A
20191,04042492,18,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,268,D,D,,A,,A,804,D,,A,,A
20191,04042502,29,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,300,D,D,,A,,A,900,D,,A,,A
20191,04042512,7,0,5,01,D,,A,900,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,900,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,182,D,D,,A,,A,,A,,A,,A
20191,04042512,7,1,5,,B,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,98,E,,A,,A,,A,,A
20191,04042512,7,2,5,,B,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,307,E,,A,,A
20191,04042512,7,11,5,,B,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,141,E,,A
20191,04042512,8,0,5,02,D,,A,900,D,01,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,900,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,800,D,D,,A,,A,,A,,A,,A
20191,04042512,8,1,5,,B,,A,100,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,82,E,,A,,A,,A,,A
20191,04042512,8,11,5,,B,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,118,E,,A
20191,04042522,14,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,1634,D,D,1634,D,,A,,A,,A,,A
20191,04042522,15,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,112,D,D,,A,,A,336,D,,A,,A
20191,04042522,16,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,717,D,D,,A,,A,,A,179,D,,A
20191,04042522,17,0,5,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,271,D,D,,A,,A,,A,68,D,,A
20191,04042532,10,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,285,D,D,855,D,,A,,A,,A,,A
20191,04042532,11,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,58,D,D,174,D,,A,,A,,A,,A
20191,04042532,12,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1900,D,D,,A,,A,475,D,,A,,A
20191,04042532,13,0,5,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,1,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,2600,D,D,,A,,A,,A,650,D,,A
20191,04042542,25,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042542,26,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042552,35,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A
20191,04042552,36,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042552,37,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042552,38,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,37,D,D,,A,111,D,,A,,A,,A
20191,04042602,8,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,400,D,D,,A,,A,1200,D,,A,,A
20191,04042622,24,0,1,06,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,356,D,D,,A,,A,356,D,,A,,A
20191,04042622,25,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,104,D,D,104,D,,A,,A,,A,,A
20191,04042622,26,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A
20191,04042622,27,0,5,03,D,,A,900,D,01,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,200,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,162,D,D,,A,,A,,A,,A,,A
20191,04042622,27,1,5,,B,,A,200,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,289,E,,A,,A
20191,04042622,27,11,5,,B,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,99,E,,A
20191,04042622,27,12,5,,B,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,98,E,,A
20191,04042622,28,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042622,29,0,5,05,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
20191,04042632,10,0,1,03,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,01,2,D,D,26,D,,A,,A,,A,,A
20191,04042632,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,75,D,D,,A,,A,225,D,,A,,A
20191,04042632,12,0,5,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,19,D,D,,A,,A,,A,,A,57,D
20191,04042642,25,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,612,D,D,,A,,A,153,D,,A,,A
20191,04042642,26,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A
